Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
anger002.png,anger,15.417060377962846,28.145749964809266,10.966908231902627,24.082386535019808,0.4072577490402297,0.3257519237052622,0.47494549387891327,0.34487073669688656,2.520319506726458,3.5370508154195743,2.0382166880204995,3.1942126324679765,7.6596312165687515,7.961811452130717,7.405997272316567,7.872539268478868,0.0008474435105362906,0.000624976991008453,0.0011072749474344828,0.0006740038014019253,0.02911088302570519,0.024999539815933672,0.03327574112524743,0.02596158318365668,0.9964550083801463,0.9935044305863872,0.9974673765510634,0.9944421609887301
anger003.png,anger,69.24623638693147,270.90186812523876,200.67008327994876,259.69474552072234,0.6684679949082852,0.49220297965688803,0.717525955822055,0.49356378491213265,2.9857463164638056,7.0887208670996795,4.728179051889814,6.9685294295079325,7.10551210159558,7.979852454953585,6.921530889104579,7.973425291895161,0.002330929636717745,0.0012228424898801814,0.0028269547477942692,0.001230852887271263,0.04827970211919027,0.034969164843904714,0.05316911460419733,0.035083513040618707,0.9911444906130094,0.9652981961104842,0.9743992361206094,0.9667322015486435
anger004.png,anger,77.7000720691864,228.79884976573027,165.6039998398463,238.5878863439844,0.5968573743164911,0.4113160191746544,0.658124970050199,0.41229189948269845,3.2693786034593204,6.99503307928975,4.720591768097375,7.100906915481913,7.45419596202826,8.32976345258073,7.285155608578232,8.331108817865685,0.0014665261787126015,0.0006731265174149518,0.0020468929480437037,0.0006734797359273378,0.03829525008029849,0.02594468187153105,0.04524260103092774,0.02595148812548787,0.988558685958741,0.9663842064637665,0.9757258464717776,0.9649471671373929
anger006.png,anger,56.58117793081358,201.56880291178186,158.4368994234465,218.07663536367107,0.6254922298549072,0.43721027390200073,0.6633755715957423,0.43490727926249034,2.904808616271621,6.486738120613728,4.53815663036515,6.661404814092381,7.294265477716867,8.16633861871866,7.197704320974403,8.180050482321123,0.001959873150229345,0.0009273858190214187,0.0023938674192567596,0.0009186226840678796,0.04427045459704864,0.03045301001578364,0.048927164430986186,0.03030878889147304,0.9932847027804952,0.9760781192273529,0.9812376489516788,0.9741189327608138
anger007.png,anger,78.51113068545806,172.44885278207886,118.06552290198591,183.2805405296708,0.4911444504123826,0.2928567733254507,0.4293169266772806,0.3040775276561712,3.361987508007688,6.412334854913632,5.062960442024344,6.580184600534899,7.596671839102021,8.338674721149452,7.98476954560236,8.333019239359567,0.0011438236873317668,0.0004870816564503492,0.0009090639650194876,0.0005129104821631605,0.033820462553486266,0.022069926516650417,0.03015068763758942,0.022647527065071817,0.9834823886163322,0.9636116248282548,0.9753300486972087,0.961328363900369
anger008.png,anger,20.27274183215887,33.268434917251504,20.24275304292121,46.77586518932616,0.3520409427752371,0.2960478041563865,0.38356590348854286,0.27184146822847843,2.9478699551569516,3.849222787508295,2.7552850736707235,4.371956001528283,7.81406381138242,8.083562593589395,7.75721333797379,8.179507941977292,0.000675349849308251,0.0005189065028862962,0.000736917402269279,0.0004891562844730123,0.025987494094434172,0.022779519373470024,0.02714622261511312,0.02211687781928119,0.9961418758864281,0.9936491610869672,0.996146510672584,0.9910712455477121
anger009.png,anger,6.862668161434978,15.616018822015326,9.464205637411915,16.57421223028816,0.5489311507326098,0.44048234545500337,0.5286984355672965,0.4317382304923705,1.5731502242152466,2.3705483721772005,1.7296204356181932,2.469565042530515,6.875225469356369,7.215802810374135,6.914952959836691,7.256360394479532,0.002793171314737613,0.0019276284657842398,0.002520144354595786,0.001834198631007457,0.05285046182142227,0.04390476586640953,0.050201039377644224,0.04282754523676856,0.9977790922300457,0.9949461685489241,0.9969475550449612,0.9946358383169372
anger011.png,anger,23.006886611146705,57.059140541736205,37.44178411274823,56.13792756741539,0.4593762270374923,0.3531561597652725,0.39169311552824515,0.3452227853458008,2.496877001921845,4.098896016408936,3.3813260730301087,4.1355144885278206,7.124817344792285,7.595843590371569,7.435290708098294,7.60851958831513,0.0020141046246805656,0.0012885457834563132,0.0015132414289402644,0.001248275638072249,0.044878776996265905,0.03589631991522687,0.03890040396885699,0.035330944483161625,0.9931655484829633,0.9830158609580062,0.9889312762563687,0.9832906456357476
anger012.png,anger,23.399883888532994,52.14904783928894,36.431954676489426,61.5953869975266,0.29367179270761173,0.22958260172406372,0.2911653708947033,0.21627605539984499,3.386070627802691,4.959922781475598,3.9026865791159513,5.390436164008928,7.988884652416671,8.34480217717023,8.10796590587441,8.412637411422432,0.0004710040937826901,0.00033651796909856094,0.0004492391251014171,0.000316316377293435,0.02170262872978041,0.018344426104366443,0.021195261854985825,0.0177852854150119,0.9944270578848398,0.9875538350978944,0.9913176911775075,0.9852992801959986
anger013.png,anger,10.35273862908392,30.477146132035635,20.106201953875722,28.52745882684148,0.4980416402342914,0.41344820013950195,0.5339743043508582,0.4383640983425895,1.842648942985266,2.952844416738724,2.0880645419602817,2.735586880894448,7.206410825968684,7.598162671348237,7.252764305427333,7.536030004315844,0.001676975246973802,0.0012875890404679844,0.0017966649408800803,0.0013052137748373017,0.040950888231805205,0.03588299096324029,0.042387084599911806,0.0361277424542041,0.9985964911725269,0.9958705439807436,0.997279528519857,0.996134742407702
